2466 2685 85.25 199.75 92.5 215.5 458.25 589 155 104.5 214 266.75 59.25 198 259.5 445.5 65.5 939.75 77.5 249.75 223.25 113 472 202 81.5 1131 2415 2415 1200 237
2547 2520 126.5 386.5 136 284.5 484 656.25 212.5 202 341.75 522.25 79.25 295.75 347 541.75 123.25 963.25 67.5 356 335.5 165.25 589.75 323.75 98.75 1487.25 2237.25 2214.75 1552.5 392.25
2679 2802 130.75 301 163.25 304.25 551.25 665 254.5 269.75 310 586 83.75 339.75 449 639.5 133 1041.25 84 425 457.75 214.5 706.5 283 167.75 1530 1845 1899 1515 396
2583 2967 137.25 284.5 143.25 315.5 515.25 658.25 237 277.75 196.25 572.25 58 328.25 427.5 608.5 122.75 865.25 83.75 395 498 205 708 365.5 137.75 1286.25 1436.25 1482 1192.5 399
3168 3156 162.75 289.75 153.75 302 571.25 682.75 188.75 253.5 157.75 544.25 62.75 402.5 443 624.5 107 909.25 92.25 322.75 534.75 182.5 859.5 509.75 198.5 1272 1578 1653 1326 294
3273.75 3389.25 172.25 609 169.75 375 643 777.25 226.75 280.25 162.25 639.25 46.5 396 533.25 669 137 1063.5 101.25 388.5 635.5 202.25 639.5 593.25 203.25 1293 1927.5 1940.25 1401 366.75
3330 3372 202.25 394.25 196 389.75 653.5 796.5 239.25 284.5 187.5 643.25 68 422.75 590 738.5 153.75 1049.25 102.25 387.25 705.25 206.5 987.5 619 252.25 1713 1863 1608 1689 258
4324.5 3829.5 161 338.25 173.75 369 605.25 773 213 254.5 206.75 622.5 64 388.5 580.75 762.25 142.5 1017.5 81.5 319 675.75 169.75 1016 503.75 315 1623.75 2206.5 2167.5 1661.25 347.25
3759 3384 126 343.75 152.75 308.75 607.75 719 195.5 239.5 207.5 615.25 46.75 371.5 471.25 633.75 123.5 947 64.5 292.75 513.5 181.75 865.25 504.25 306 1803 1971 2141.25 1819.5 318
3426 3381.75 149.5 314.75 142 289.25 597.25 717.25 196 245.5 171.25 610 58.25 380.5 443.25 634 113.25 938.5 71.5 335.25 485.75 201.25 800.5 483.5 235 1739.25 1669.5 1719.75 1689.75 283.5
3675 3495 173 410.25 192.75 362 660 772.5 243.5 279.5 186.75 621.5 51.5 375 516.25 686.5 150.5 976.5 107.25 353.25 574.5 218 969.5 759.75 298.25 1842 1866 1767 1740 390
4205.25 4104.75 198.333333333333 370.5 237 409.5 721.75 811.5 347.5 306.25 212.75 749.25 71.25 462 602 839.5 214 1084.75 112.5 363.25 634 267.5 1101.5 858.25 298.25 2133.75 2127.75 2265.75 2233.5 403.5
3920.25 3830.25 146 322 187.75 398.25 680.25 760 244.25 274 233 745.75 78.25 405.75 563.5 747.25 168.25 1072.5 73.25 370.75 660 210.5 1101 816 394.5 2418.75 2037.75 2216.25 2260.5 390
3339 3156.75 159.5 308.25 181.75 264.25 569.25 744.75 187.5 240.25 183 606.25 42.75 396.25 514 627.5 131.25 958.75 74.5 300.5 571.75 186 859.5 636 440 1576.5 1871.25 1927.5 1366.5 312
3243.75 2829.75 95.25 229.5 144.25 208.25 462 678.75 141 178 162 418 32 403.5 395.5 566.25 122 797.25 56.75 206.5 450.5 134.25 666.25 431.75 372 1206 1584.75 1514.25 1209 82.5
2343 2244 114.25 184.5 95.25 179 364.25 520.75 113.5 134 94.25 318.75 46.25 273.5 330 427.75 75.75 729.25 57.25 143 380.75 104.5 571.5 309.75 273.5 804 984 1116 807 144
1443.75 1357.5 84.75 109.5 72.75 139.25 253.5 306.25 84.75 102 42.25 238.5 24.25 205.75 197.75 282.5 49 682.25 43.75 100 307.5 91.75 425.75 174.25 79.5 457.5 892.5 840 461.25 142.5
911.25 852.75 44.75 70.75 71.25 54.25 184 182.25 57 72.75 26.75 105.75 12.5 149.666666666667 152.75 232 26.25 590.75 23.25 66.75 200.5 52 263.75 125 74.25 22.5 475.5 388.5 15 100.5
525 570.75 17.25 50 43 61 111.5 104.5 42.5 46.25 28 73.25 22.5 74.3333333333333 79 152.5 17 555.25 14.5 30.25 122.25 36.25 174.25 68.5 25 6.75 220.5 300 3 57.75
392.25 370.5 12.25 40.75 40 65.75 79.5 80 41.75 30.75 15.6666666666667 58 18.3333333333333 71.3333333333333 56 112.25 34.6666666666667 570.75 7.75 14 89.75 41.25 122 40.25 15 6 150.75 170.25 12 25.5
253.5 210 8.5 33.5 47.5 32 68.5 85.5 35.25 45.6666666666667 15.3333333333333 42.25 17.5 82.5 58.5 109 12.5 486.5 4.25 17.25 48.75 35.5 83.75 51.25 15.75 12 99 134.25 6 21
246.75 169.5 5.5 96 22.75 32 80.5 73.75 46.6666666666667 27.75 21.3333333333333 36.75 15 54.3333333333333 38.5 92 12.5 482.25 2.75 11.25 43.5 23.5 63.25 34.75 12.5 11.25 95.25 114.75 10.5 45
414 279.75 10.75 90.75 30.75 53.5 99.75 89.25 30.5 40.25 23 60.5 19.6666666666667 90.6666666666667 54.25 104 18 545.5 11 26.75 53.25 13.5 70.5 42.5 23 30.75 192.75 139.5 9 21.75
1221 933 48.5 79.5 62.75 121.75 273.75 244.25 70.5 74.75 106.75 148 29 109 118 230.75 50.25 686.5 24.6666666666667 117.5 128.5 55.3333333333333 252.5 106.5 55.5 246 606 462 228 108
2588.25 2962.5 91.3333333333333 268.75 109.25 220.25 440.25 597.5 192.5 150 255.75 299.25 75.25 204.5 266 498.25 78 903.75 74.25 315.25 223.5 123.25 456.25 220.25 49.5 1239.75 2277 2313 1104.75 251.25
2637.75 2898.75 139 320.5 157.25 308 508.25 733.75 236.75 218.25 364.5 541.75 79.5 307 379.5 629.75 154 901.75 73.25 383.75 335 172 686 284.5 101.5 1496.25 2128.5 2358 1662.75 490.5
3045 3006 147 310.25 170.25 319.5 610.25 731.75 272 288.75 344.75 650.5 76.25 318.5 460 628.5 139.75 993.75 94.5 448.25 448.75 208 751 430.5 194.25 1488.75 1997.25 2147.25 1459.5 402
2679.75 3003.75 158.5 356.75 166.25 316.25 572.5 756.25 253.25 276 183.5 568 67 395.25 495.75 670.75 145.5 999.5 84.75 358.75 539.25 187 773.5 501.75 147.75 1347 1690.5 1831.5 1359.75 434.25
3158.25 3252.75 165.75 313.25 204.5 340.5 643 856 248 314.75 172.75 660.75 70 508.5 461.25 777.25 122.5 1021.25 96.75 408 599.5 177.75 894.5 605.5 200 1433.25 1518 1607.25 1413.75 294
3385.5 3237 171.5 393.5 171.5 358.5 611.25 974.25 228 305.5 161 656 42.5 632.75 577.25 883.75 134 1013.75 97.25 416.25 625.25 186.75 925.5 654 276.75 1447.5 1650.75 1772.25 1506 320.25
3466.5 3540.75 177.75 275.25 194.75 419 645.25 989.75 229.5 285.5 186 649 72 617.75 626.75 892.25 137 978 90 352.25 730.25 185.5 936.25 704.5 333 1727.25 1723.5 1782 1578.75 348.75
4086 3615 142.25 348 200.75 367.5 642 1024.75 241.75 260.75 241.25 627.5 58.25 652.25 588.25 945.25 151.25 930.75 81.75 333.5 643 184 1002.5 566.25 394 1815 2061 2337 1899 384
3922.5 3717 106.75 346 141.25 301 629.5 903.25 182 228.5 175 575.25 62.25 603.75 500.5 853.25 111.75 950.25 58.75 277.25 502.25 183.5 912 538.5 288.5 1943.25 2105.25 2294.25 1952.25 445.5
2798.25 3365.25 142.25 358.5 152 307 597.25 977.5 174.75 267.75 203 589 61.5 607.25 494 854.5 118.75 1109.25 63.25 362.75 507.75 201.75 816.5 553.5 279.5 1738.5 1824 1817.25 1621.5 322.5
3526.5 3597.75 158.5 354.5 187 342.75 690 957.75 279.5 319.75 219.5 688 70.5 622.5 595.5 977.75 162.5 1046 75.75 411 626.25 222 1009.25 761.75 307.75 1971.75 1965.75 1963.5 1939.5 450
4085.25 4066.5 186.5 393.5 190.25 397.25 653 1002.5 313.25 326 235.25 771.5 71.75 718 668.25 1113.5 197.75 1028 121.75 409.5 660.75 276 1141.5 944.5 258 2347.5 2483.25 2307 2376.75 705
4360.5 3809.25 145.75 401.5 213.5 507.75 652 1094.25 253 339 248 861.75 79.5 755.25 589.5 970.75 175.75 1142.75 102.75 465.5 678.75 253.25 1164.75 969 420 2619.75 2123.25 2330.25 2688 429
3812.25 3596.25 148 271.25 164.5 377.75 540 1034 218 267.75 202.5 677 53.5 729 576.25 1030.25 162.25 1018.25 77.5 355.75 602.25 202.25 915 684 419 2022.75 1684.5 1850.25 1929.75 336.75
3450 2869.5 129 256 109.25 249.5 477.75 951 147 192.25 146.25 512.25 46.5 565.25 452.75 737.25 129.75 771.75 60 210 527 166 749.25 449.5 393.25 1350 1640.25 1734.75 1412.25 285
2441.25 2363.25 98.25 145.75 101 200 400 713.25 127.25 144.5 94.5 324.75 30.5 479 322.25 604 66 759 52 174 432.25 122.5 588.25 290.25 233.5 830.25 1183.5 1175.25 867 252.75
1702.5 1593.75 83.5 109.75 75.75 120.25 241.25 441.5 85.5 108.5 45.5 223.5 25.25 337.75 197.5 427 52.75 673.5 48.5 114.25 320.5 82.75 452.75 269 110.25 551.25 1143.75 732.75 551.25 153
1628.25 783 37.5 86.75 69.25 96 188.75 326.75 105.25 77.75 43 150.5 17.5 222.25 169.5 307.5 39.25 592.75 23 72.5 250.25 51.75 313 126.75 83.25 253.5 48 45 333.75 143.25
1035.75 615 21.5 60.5 51 75.5 112.5 237.75 55.75 51.5 20.25 80.25 22 149 113.25 220.5 24 566 20 48.75 170 54.75 212 89.5 40.75 240.75 0 3 172.5 42.75
470.25 220.5 15.5 20.75 26.25 46.75 77.25 137.75 38.25 38.5 16.6666666666667 59 15 135 66.75 142.5 13.6666666666667 472 7.5 32.75 109.5 37.6666666666667 125 53.5 43 123.75 0 0 92.25 21
411.75 187.5 10.25 86 32.25 51.75 62.75 98.25 30.25 38.5 14.25 45.5 15 97 57.75 108.75 25.6666666666667 549.5 8.5 17 73.5 36 113.75 45.25 80 24 3 0 57.75 19.5
342 237 7.25 150.5 25 38 71 75 35.3333333333333 34.5 17.5 45 15 126 40.75 116.5 15 478 4.25 13 53.25 38 58.5 42.5 122.25 33 0 0 30 36
596.25 234.75 5.5 47.75 28.75 49.75 95 140.75 58.75 41.25 22 65.75 20 116.666666666667 52.25 134.25 18.75 566.25 5.5 35.25 78.25 22.5 85 39.75 28.5 66.75 12 6 66.75 53.25
1215.75 939 47.75 80.5 54.75 112.5 277.5 329.25 67.75 74.5 111 147 32.5 162 110 255.5 34.75 674.5 24.5 138.75 143 52.5 277.75 120 38.5 217.5 348.75 490.5 226.5 54.75
2492.25 2808.75 115.25 239.75 102.25 227.25 454 739 174.5 126.25 248.5 286.25 64.25 338.25 273.75 549.5 79.5 898 83.5 308 235 141 493 248.25 68 1086.75 2166.75 2558.25 1118.25 320.25
2807.25 2652 116.75 297.5 144.5 334 540 870.75 249.75 238.25 384 551.25 95.25 428.75 437.5 746.75 135 952.5 79.25 431.25 397.75 170.25 681.5 306 131.25 1596 2439.75 2347.5 1588.5 459
3172.5 2902.5 143.25 336.75 186.75 340 617 841 315.75 280 351.5 658.5 73.5 490.5 476 766.25 175 1029.5 95.5 462 592 234.25 738.25 431.75 152.5 1500.75 2145.75 2019 1602 429
3184.5 3043.5 145.25 375.5 143.25 352 601 901.5 220.5 320 204.75 650.25 58 526.25 527 756.75 122.5 1014 97.25 413.25 646.5 203.25 793.25 643.5 174.25 1478.25 1712.25 1735.5 1381.5 483
3175.5 3019.5 159.25 323.75 181.75 397.75 622.25 937.25 232.75 288 195.75 662.25 64.25 585.5 561.5 910.25 132.5 983.5 101 419 640.5 211 876.5 619.75 230.5 1375.5 1835.25 1632 1231.5 448.5
3630 3438.75 155.75 361 193.5 410.75 679.75 974 224.75 304.75 199.25 731 72 616.25 567.5 917 147.5 1037 100.75 432 673.5 199.75 1009.75 476.75 301.5 1407.75 1730.25 1837.5 1330.5 324.75
3678 3537.75 178.5 373.75 194 379.25 665 1022.25 232.75 313.5 178.75 720.25 47 658.75 580.25 907 165 1094.5 88.5 408.25 701.25 221.25 1039 599.75 368.25 1455.75 1810.5 1921.5 1500.75 315
4363.5 3672 189.25 350.75 198.5 403.25 637.75 937.25 230 284 195 703.5 62 674.75 619 961 137.75 1002.25 99.5 374.5 668.5 229 965.5 751.75 338.5 1528.5 2236.5 2256.75 1608.75 437.25
4017 3741 109.5 360.25 160 364.75 634.5 874.75 201.25 241.75 215.5 620.25 70.5 532.25 540 830 121.25 902 61.5 300.75 530.5 178 887.5 651.5 278.5 1449 2355 2391 1662 345
3546 3186 133 305.5 178.25 335 630.75 903 246.5 290.75 188.5 595.75 69.25 601 483.75 890.25 120 988.75 69 364.25 527.5 190.75 858.25 596.75 322.75 1833 1533 1605 1674 375
4020.75 3919.5 167.75 388.5 195.75 384 713.75 980.75 279.25 326 216.75 729.5 66.5 692 541 937 164.75 1055.25 88.25 440.25 597.25 226.75 1014.75 660 331 1773.75 2079.75 2027.25 1897.5 507.75
4177.5 4125 196.75 359.5 204 465.5 742.25 1069 342.5 323.25 245.5 757.25 65 650.5 652 1109 185.5 998.75 93.75 414.5 685.75 310.25 1141 865.5 333 2273.25 2535.75 2666.25 2391 494.25
4347 4089 138.5 383.25 211.25 495.75 706 1043.5 209.5 317 247 837.5 84.5 737.5 600.5 1059.75 166 1019.5 65.5 403.25 696.5 259 1125.75 986.5 485.25 2538 2277 2565 2820 465
3291 3359.25 157.5 348.5 180 347.25 646 985.5 230.25 263.5 212 656.75 49.75 669 548 897.25 165 871 86.25 335.5 643.25 266.5 1008.25 699.25 383 1748.25 1964.25 2063.25 1625.25 277.5
3060 3103.5 119 269.5 125.25 249.25 526.25 886 136.75 190.25 144.75 471.25 41.25 545 426.75 733.25 105 775 52.5 227 485.75 162.75 767.75 590.25 389 1587 1723.5 1996.5 1440.75 351
2732.25 2418 73.6666666666667 198.5 118.25 230.5 395.5 779 125.75 155.5 122 391.75 29.25 529 335.25 626 86.25 847.25 53.25 174.75 390 107.25 647 441 255 1116.75 1437 1221.75 1122.75 283.5
1719 1707 74.25 108.75 72 148 291 469.5 80 101.5 59.75 230 25.75 337.25 240.25 414 38 684 46.25 122.25 361.25 74.75 483 208.25 124.5 768 981 981 688.5 195
1170 1164 48.75 100 74.75 92 212.25 350.75 57.5 79.75 33.25 157.75 18 247 180.75 341 40 687.25 25.75 71.75 282.25 59.75 375 151 67.25 456 342.75 437.25 338.25 114.75
666 591 31.25 56.25 42.25 65 139.5 217.25 63.25 62.75 24 108.5 15 200 122.25 245 24.25 648 15 54.25 187.75 45.25 226.75 73.25 28 300 207 216 273 105
431.25 335.25 23.75 181 34.25 60.75 84 155 41.75 52 12.3333333333333 66.5 23.75 114.25 73 162 18.6666666666667 495 8.25 29.25 150.25 41.5 148.25 71.25 13.5 127.5 207 220.5 111 72.75
375 219.75 15.25 53.75 27.25 53 85.75 103 43.75 42 25.6666666666667 55 19.5 126.75 91.25 146.5 20.25 464.25 8.5 27.5 122.5 34.75 111.25 41.25 24.75 84.75 112.5 73.5 67.5 43.5
381 252.75 3.75 38.75 23.5 41.25 79.75 94.75 36 36.25 10 52.5 15.3333333333333 97.5 44.75 112.25 10 423.75 13 15.75 69.75 43.3333333333333 80.75 38.5 15 29.25 91.5 86.25 22.5 46.5
561 285 10.5 36.5 24.25 68.5 102.25 103.5 41.75 45.5 44.5 65 17.25 98.25 60 143.75 20.3333333333333 495.5 7.75 47.75 84.75 39.6666666666667 104 54 15.75 84 96 141 108 24
1242.75 930 57.5 96.75 56.25 127.75 266.25 303.25 62 64.25 95.75 150.75 36.75 170.25 127.75 233.75 34.25 655 22 126 148.25 43 274 104.75 24 313.5 494.25 581.25 317.25 94.5
2175 2584.5 94 198.75 94.5 245 418.5 604.25 191.5 109.5 213 275.5 68 283.25 281.5 538 80 822.25 65.25 259 246.75 143.5 435.75 158.75 59 1074 2155.5 1990.5 1185 195.75
2520.75 2900.25 131 186.25 147.5 287.75 532 812.75 226.5 199 339.25 525.75 72.75 360 367 672.5 114.75 875.25 66.75 376.25 338 161.5 607.75 364.5 120 1479.75 2271 2373.75 1341 386.25
3111.75 2880 142.5 276.75 183 339.25 561 784 313.25 272.75 292 664.5 78 411 440.25 720 155.75 973.25 103.75 440.75 402.5 228.25 729.75 395 151 1392 2049 2170.5 1605.75 423.75
2643 2967 145.75 439.25 196.25 352.5 574.75 830.5 247.25 291.5 207.5 629.25 57 519.25 492.5 725.5 146.75 1002 113 383.75 537.5 229.5 862.5 649 208.25 1206 1308 1428 1224 393
3193.5 3198 204 397.75 177.75 425.25 629.25 867.5 307.75 285 175 678 74.75 605.25 568.25 924 155.25 1035.5 81 448 704.25 203.75 983.75 687.75 253.5 1324.5 1579.5 1710 1243.5 402.75
3261 3359.25 161 449.5 242.25 430 693.5 952.75 319.75 348.75 183.5 816.25 69.75 652 640.5 957.5 164.5 536.5 107.75 431.5 721.25 242.25 1010.25 673.5 367 1469.25 1671.75 1977 1382.25 382.5
3195 3564 207.25 398.75 234.75 431 665.25 946.25 275.25 356.25 196 803.25 65.25 717.75 670.25 1011.75 154.5 485.25 101 449.75 787.25 259.75 1067.75 761 388 1759.5 2061.75 2296.5 1583.25 514.5
3657.75 4166.25 191.25 423.5 214 470.5 731 927.75 309.75 330 267.75 830.25 78 741.25 731 1132.75 206.5 510.5 102.75 423 696.5 262.75 1053.25 634.5 377 2297.25 2685.75 2919 2268 601.5
4512 4583.25 144.75 417.5 172.25 459.75 676 892 261.75 290.5 243.25 780 64.75 630.5 588.25 945.5 157.25 428.75 78 360.25 592.5 211.25 1040 736.25 403.5 2700.75 2587.5 2791.5 2852.25 399.75
3559.5 3507 168.75 300.25 170.5 410.25 601.75 730.75 215.75 256 157.5 696 71.25 571.75 562 853 146.25 319.75 84.5 311.5 551.5 211.25 951.75 726.75 316 2175 1952.25 1848 1906.5 435.75
3126.75 3704.25 170.25 377 228.5 394 626.75 789.25 330.25 302.25 163 714.25 60.25 617.75 608.5 1009.5 180.25 393.75 89.75 361.5 601.25 263.25 1061 855.75 358.5 1766.25 1852.5 2042.25 1740.75 540
3435 3393 166.75 407.25 233.25 387.75 612 801.25 353 260 135.25 660.25 54.75 645.5 621.5 972.5 190.5 298 84.25 320.25 530.25 348 1019.75 862 422.25 1869 1842 2040 1788 561
2886 3024 149 331.75 193.25 330 533 759.25 252.25 264 155.5 672 47.5 549.75 550.5 881.5 159 272.75 96.25 377.75 501.5 200 942.75 799.75 380.75 1569 1806 1731 1584 450
2871.75 2851.5 126.5 277.5 159.75 310.25 527.5 772.25 242.75 247.25 133.25 601.75 36.25 588 499 936.5 150.75 273.25 67.75 314.5 461.5 216.25 928.25 746.75 402.25 1497 1815.75 1652.25 1512 396.75
3086.25 2971.5 140.25 326.75 163.75 308 497.25 818.25 234 217.25 139.75 577.25 43.5 588.25 492 749.75 127.75 285.75 79.75 233.5 472.25 182.5 814.5 545.25 372.5 1590.75 1420.5 1413 1521.75 342
2685.75 2644.5 101.5 220.5 122.5 220.25 382 552.25 140 169.75 97.5 412.25 30 430.25 371.5 570.5 91 247.25 50.25 201.5 422 139.5 636.25 376 284.25 1144.5 996 1150.5 1185.75 188.25
1659 1503 92 117 99.75 152.25 308.5 392.5 115.25 143.75 69 289 22.5 324.75 303.5 431 58 239.75 50.75 148.25 377.25 98.75 447.75 258.75 85 633 1074 1146 789 129
1392 1315.5 62.6666666666667 95.25 100.75 150.5 238.25 333 103.75 119.75 52.75 256.5 22.5 271.5 232 396.25 45.5 173.5 28 142 294.25 68.5 425 213.75 110.75 609 787.5 712.5 622.5 85.5
1161.75 1265.25 51.25 105.75 77.5 105.75 182 274.75 73.5 76.5 29.5 160.75 20.75 243 175.25 307.25 40.25 139.75 25.75 77 254.25 62.25 358.75 182.5 57.75 345 723.75 627 278.25 78.75
834 567 41.25 69.5 73 85 111.5 210.5 67.75 61.5 27.5 123 24.3333333333333 121.75 123.75 241.75 27.25 127.5 15.75 71.75 205.5 51 242.25 123 40.25 278.25 387.75 339 366 78.75
512.25 446.25 20.75 54.75 43.5 69 120.75 148 42.25 52.25 19.5 82.25 19 116.75 100.25 162.25 15 107 8.75 39.75 158.75 30.25 174.75 93.75 30.5 141.75 265.5 187.5 160.5 36.75
330 318 18 34.25 39 52 137.25 110.5 42.3333333333333 116.25 14.5 80.75 15 143 70.25 110.5 22.6666666666667 61.5 4.25 60 139.25 45.3333333333333 142.333333333333 44.75 16.25 72 177 123 81 48
366 333 14.25 32.75 30.25 53.75 82.75 117.5 34.5 32.5 19.75 53.75 13 87.6666666666667 49.5 125 20 78.75 7.5 34.75 104 34.5 129.25 46 14 78 162 144 81 54
504 458.25 7 65.5 35.75 62.5 110.25 166.75 43.75 44.75 34 70.75 14.5 89.5 77.5 142.5 15 102 21.75 48 125.75 28.5 151 67.25 32.5 153 225.75 234.75 169.5 19.5
638.25 721.5 45 46.25 46.25 73.75 99.5 172.25 56.25 39.5 31.75 93.25 19 90.6666666666667 82.25 150.25 18.5 90 24.75 43.75 100 34.25 181 62.75 16 281.25 316.5 372 333 103.5
708 543 56.75 82.25 35 74.5 122.25 193.75 42.5 58 31 109.25 16.75 149.5 92 155 23.5 133.5 33.75 52.75 111.5 44.75 195.5 117.25 34.5 249 432 411 279 36
